ENSEMBL	idx	TX_LENGTH
ENSG00000138658.15	45056	9103
ENSG00000127481.15	45057	24661
ENSG00000151461.20	45058	5881
ENSG00000224413.1	45059	2198
ENSG00000135341.18	45060	7254
ENSG00000132436.11	45061	5034
ENSG00000008128.23	45062	5085
ENSG00000151465.14	45063	2298
ENSG00000136878.14	45064	5511
ENSG00000242802.9	45065	8398
ENSG00000207502.1	45066	134
ENSG00000227134.1	45067	687
ENSG00000267672.1	45068	1224
ENSG00000185798.8	45069	1797
ENSG00000261666.1	45070	1599
ENSG00000008130.15	45071	5570
ENSG00000072364.13	45072	11281
ENSG00000287292.1	45073	4010
ENSG00000287296.1	45074	662
ENSG00000185813.11	45075	6872
ENSG00000234541.2	45076	246
ENSG00000058453.17	45077	8875
ENSG00000230793.1	45078	1225
ENSG00000117360.13	45079	5408
ENSG00000058335.16	45080	9977
ENSG00000234540.1	45081	405
ENSG00000160284.15	45082	2333
ENSG00000180697.9	45083	2168
ENSG00000244310.2	45084	1218
ENSG00000103876.13	45085	7203
ENSG00000283183.2	45086	3011
ENSG00000264193.1	45087	253
ENSG00000196502.11	45088	8909
ENSG00000151503.13	45089	10970
ENSG00000185737.13	45090	5192
ENSG00000269243.1	45091	3927
ENSG00000160216.21	45092	12315
ENSG00000151532.14	45093	8408
ENSG00000118162.14	45094	2115
ENSG00000231615.2	45095	1337
ENSG00000224430.2	45096	1467
ENSG00000235524.1	45097	1526
ENSG00000196504.19	45098	9530
ENSG00000115866.11	45099	4752
ENSG00000169495.5	45100	2032
ENSG00000110911.16	45101	9888
ENSG00000196510.12	45102	6009
ENSG00000141551.14	45103	11024
ENSG00000287329.1	45104	980
ENSG00000151502.11	45105	6453
ENSG00000255535.2	45106	707
ENSG00000058866.15	45107	10975
ENSG00000155393.13	45108	5039
ENSG00000235527.7	45109	3090
ENSG00000234284.7	45110	3831
ENSG00000101190.13	45111	3605
ENSG00000230068.2	45112	692
ENSG00000059758.8	45113	6467
ENSG00000151490.15	45114	20254
ENSG00000118200.14	45115	7777
ENSG00000118197.14	45116	4410
ENSG00000124789.12	45117	6121
ENSG00000141219.15	45118	4663
ENSG00000160218.13	45119	11951
ENSG00000060069.17	45120	5300
ENSG00000141556.21	45121	13537
ENSG00000204344.14	45122	3954
ENSG00000118412.13	45123	8147
ENSG00000151240.17	45124	8563
ENSG00000160294.11	45125	9570
ENSG00000207454.1	45126	104
ENSG00000072682.18	45127	8502
ENSG00000253793.1	45128	863
ENSG00000132128.16	45129	8606
ENSG00000055044.11	45130	3274
ENSG00000256969.2	45131	1054
ENSG00000006194.10	45132	6403
ENSG00000155666.12	45133	4026
ENSG00000072609.17	45134	17127
ENSG00000151006.7	45135	5501
ENSG00000242764.3	45136	297
ENSG00000180773.15	45137	9709
ENSG00000197016.12	45138	9670
ENSG00000170832.13	45139	9522
ENSG00000118473.22	45140	13320
ENSG00000166225.8	45141	7242
ENSG00000115942.9	45142	5831
ENSG00000137770.14	45143	9277
ENSG00000101150.18	45144	4694
ENSG00000170854.18	45145	6880
ENSG00000103723.16	45146	11074
ENSG00000279479.1	45147	1929
ENSG00000054267.22	45148	9470
ENSG00000199036.1	45149	110
ENSG00000054523.18	45150	17955
ENSG00000180869.4	45151	2884
ENSG00000054611.14	45152	5315
ENSG00000037637.11	45153	9009
ENSG00000184708.18	45154	6102
ENSG00000275479.1	45155	172
ENSG00000125686.12	45156	8608
ENSG00000160392.13	45157	4875
ENSG00000253789.1	45158	983
ENSG00000155636.15	45159	4784
ENSG00000134243.12	45160	9127
ENSG00000141568.21	45161	9986
ENSG00000269489.1	45162	549
ENSG00000101161.8	45163	3047
ENSG00000273361.1	45164	477
ENSG00000287285.1	45165	772
ENSG00000055955.17	45166	4659
ENSG00000269439.6	45167	3039
ENSG00000132155.12	45168	7847
ENSG00000072501.19	45169	10830
ENSG00000151150.22	45170	25759
ENSG00000056097.16	45171	6771
ENSG00000224409.1	45172	395
ENSG00000261630.1	45173	547
ENSG00000170802.16	45174	5482
ENSG00000283141.1	45175	1005
ENSG00000184792.16	45176	6632
ENSG00000151151.6	45177	6093
ENSG00000151131.11	45178	25882
ENSG00000169398.19	45179	13742
ENSG00000279458.2	45180	674
ENSG00000287278.1	45181	2441
ENSG00000232503.1	45182	312
ENSG00000141564.15	45183	10302
ENSG00000275489.2	45184	617
ENSG00000278952.1	45185	802
ENSG00000239524.2	45186	400
ENSG00000144224.17	45187	4998
ENSG00000184787.19	45188	7195
ENSG00000249263.2	45189	317
ENSG00000178338.11	45190	3742
ENSG00000261602.1	45191	575
ENSG00000180747.15	45192	7107
ENSG00000278955.3	45193	553
ENSG00000239521.9	45194	4860
ENSG00000204361.10	45195	1868
ENSG00000283122.1	45196	3347
ENSG00000226683.2	45197	2273
ENSG00000274070.2	45198	8206
ENSG00000145431.11	45199	5998
ENSG00000232557.3	45200	210
ENSG00000178904.19	45201	10781
ENSG00000273557.1	45202	335
ENSG00000287683.1	45203	2452
ENSG00000178950.17	45204	15155
ENSG00000132405.19	45205	6260
ENSG00000178882.15	45206	3306
ENSG00000185561.10	45207	5884
ENSG00000184939.16	45208	7015
ENSG00000115421.13	45209	8479
ENSG00000198445.4	45210	2060
ENSG00000064933.18	45211	5454
ENSG00000138346.15	45212	4925
ENSG00000125149.12	45213	5987
ENSG00000166266.14	45214	6562
ENSG00000079841.18	45215	12788
ENSG00000235478.5	45216	1957
ENSG00000262039.1	45217	382
ENSG00000155034.19	45218	9753
ENSG00000064225.12	45219	6288
ENSG00000169598.17	45220	3870
ENSG00000184922.14	45221	7479
ENSG00000064419.13	45222	4676
ENSG00000283992.2	45223	583
ENSG00000117425.14	45224	5334
ENSG00000256576.2	45225	1484
ENSG00000283977.1	45226	884
ENSG00000155008.14	45227	6497
ENSG00000262006.1	45228	492
ENSG00000273551.1	45229	531
ENSG00000099956.20	45230	16526
ENSG00000269001.2	45231	4052
ENSG00000196581.11	45232	12528
ENSG00000140153.18	45233	7325
ENSG00000222397.1	45234	302
ENSG00000275857.1	45235	561
ENSG00000180385.8	45236	3714
ENSG00000262185.3	45237	2721
ENSG00000154719.14	45238	1199
ENSG00000079805.17	45239	13443
ENSG00000185495.10	45240	734
ENSG00000127366.5	45241	1151
ENSG00000232828.1	45242	925
ENSG00000170322.14	45243	6335
ENSG00000232825.3	45244	5981
ENSG00000154710.18	45245	5501
ENSG00000160007.19	45246	11646
ENSG00000231672.8	45247	8256
ENSG00000165476.14	45248	5215
ENSG00000256458.1	45249	427
ENSG00000262246.6	45250	8793
ENSG00000165475.15	45251	4327
ENSG00000179002.5	45252	2542
ENSG00000196605.7	45253	3912
ENSG00000007341.19	45254	8108
ENSG00000170417.16	45255	6084
ENSG00000227078.1	45256	520
ENSG00000151967.18	45257	7645
ENSG00000079101.16	45258	3846
ENSG00000267748.4	45259	546
ENSG00000101266.19	45260	29523
ENSG00000227071.1	45261	423
ENSG00000196588.19	45262	7665
ENSG00000275853.1	45263	304
ENSG00000263999.2	45264	294
ENSG00000104408.10	45265	6005
ENSG00000262155.2	45266	5675
ENSG00000279077.1	45267	2110
ENSG00000154743.18	45268	5667
ENSG00000275846.1	45269	3929
ENSG00000204178.11	45270	3979
ENSG00000222046.2	45271	1869
ENSG00000007392.17	45272	6176
ENSG00000071655.18	45273	7909
ENSG00000170516.17	45274	817
ENSG00000287358.1	45275	3509
ENSG00000169554.22	45276	26111
ENSG00000151687.14	45277	5758
ENSG00000160199.15	45278	7621
ENSG00000151689.13	45279	3576
ENSG00000198929.13	45280	7854
ENSG00000185684.15	45281	12817
ENSG00000196970.8	45282	3617
ENSG00000231625.4	45283	1483
ENSG00000279015.1	45284	554
ENSG00000198920.11	45285	5553
ENSG00000232874.1	45286	430
ENSG00000180539.8	45287	4990
ENSG00000184863.11	45288	13132
ENSG00000155229.21	45289	5763
ENSG00000151657.12	45290	6856
ENSG00000155252.13	45291	4189
ENSG00000185730.8	45292	5903
ENSG00000243274.3	45293	295
ENSG00000264149.1	45294	417
ENSG00000261766.1	45295	544
ENSG00000251434.1	45296	602
ENSG00000256690.1	45297	765
ENSG00000135372.9	45298	5227
ENSG00000239494.2	45299	297
ENSG00000127415.13	45300	4058
ENSG00000061676.15	45301	22520
ENSG00000061936.10	45302	10158
ENSG00000144306.15	45303	4144
ENSG00000061987.16	45304	16014
ENSG00000117385.16	45305	6766
ENSG00000062194.16	45306	6472
ENSG00000261817.1	45307	506
ENSG00000279409.1	45308	1870
ENSG00000007923.16	45309	5083
ENSG00000185651.15	45310	3838
ENSG00000226753.1	45311	189
ENSG00000125648.15	45312	4881
ENSG00000185615.16	45313	2236
ENSG00000287379.1	45314	570
ENSG00000167555.14	45315	8530
ENSG00000125637.16	45316	13442
ENSG00000151948.12	45317	3478
ENSG00000180458.2	45318	3267
ENSG00000170448.12	45319	4494
ENSG00000223126.1	45320	309
ENSG00000130733.11	45321	2518
ENSG00000256591.5	45322	7522
ENSG00000275540.1	45323	1440
ENSG00000063978.16	45324	7141
ENSG00000198420.10	45325	6310
ENSG00000198900.6	45326	3734
ENSG00000099917.17	45327	10374
ENSG00000198911.12	45328	7556
ENSG00000144357.17	45329	10067
ENSG00000204257.15	45330	2520
ENSG00000198408.14	45331	7247
ENSG00000275910.1	45332	563
ENSG00000261831.2	45333	447
ENSG00000279416.1	45334	1302
ENSG00000170471.15	45335	12631
ENSG00000273454.1	45336	552
ENSG00000007545.16	45337	8596
ENSG00000125046.15	45338	6279
ENSG00000100129.18	45339	4296
ENSG00000180479.14	45340	6208
ENSG00000264083.1	45341	563
ENSG00000204248.11	45342	6740
ENSG00000184911.14	45343	1913
ENSG00000279019.1	45344	3691
ENSG00000232301.2	45345	867
ENSG00000147121.16	45346	3685
ENSG00000204842.18	45347	16540
ENSG00000280285.1	45348	3226
ENSG00000113732.9	45349	1609
ENSG00000163611.11	45350	7941
ENSG00000258678.2	45351	1289
ENSG00000230457.3	45352	1182
ENSG00000162923.16	45353	10976
ENSG00000240489.1	45354	873
ENSG00000172845.16	45355	17223
ENSG00000271394.1	45356	247
ENSG00000188984.12	45357	4055
ENSG00000148356.14	45358	9867
ENSG00000137411.19	45359	6467
ENSG00000135643.5	45360	4860
ENSG00000092199.17	45361	7309
ENSG00000112592.14	45362	2318
ENSG00000023318.8	45363	4808
ENSG00000162927.14	45364	7651
ENSG00000121274.13	45365	8592
ENSG00000158195.11	45366	5681
ENSG00000174705.13	45367	8244
ENSG00000271420.1	45368	650
ENSG00000148339.12	45369	4936
ENSG00000205583.13	45370	2094
ENSG00000022840.16	45371	5900
ENSG00000183655.13	45372	7111
ENSG00000022976.15	45373	5590
ENSG00000135655.16	45374	19418
ENSG00000266994.1	45375	556
ENSG00000140450.9	45376	4062
ENSG00000277556.1	45377	957
ENSG00000023171.18	45378	14944
ENSG00000276742.1	45379	317
ENSG00000088992.18	45380	1926
ENSG00000088876.13	45381	4643
ENSG00000164548.11	45382	3516
ENSG00000182791.5	45383	2888
ENSG00000105705.16	45384	5021
ENSG00000276728.1	45385	1741
ENSG00000225358.1	45386	2027
ENSG00000116560.11	45387	7419
ENSG00000233818.1	45388	1178
ENSG00000252642.1	45389	135
ENSG00000279930.1	45390	2162
ENSG00000105708.9	45391	2963
ENSG00000271366.1	45392	618
ENSG00000088766.12	45393	5367
ENSG00000279927.1	45394	3578
ENSG00000214691.9	45395	5084
ENSG00000233820.2	45396	1488
ENSG00000242358.1	45397	248
ENSG00000105717.14	45398	2331
ENSG00000230444.1	45399	736
ENSG00000100346.18	45400	10790
ENSG00000183665.5	45401	2331
ENSG00000242337.5	45402	2318
ENSG00000271385.1	45403	131
ENSG00000136273.13	45404	4165
ENSG00000225361.4	45405	4184
ENSG00000279936.1	45406	2443
ENSG00000280305.1	45407	3446
ENSG00000233527.9	45408	3657
ENSG00000088812.18	45409	8771
ENSG00000113734.18	45410	2440
ENSG00000104885.18	45411	11488
ENSG00000164828.18	45412	10008
ENSG00000121381.4	45413	1075
ENSG00000214756.8	45414	3185
ENSG00000205537.2	45415	1287
ENSG00000217289.3	45416	1152
ENSG00000022567.10	45417	8608
ENSG00000245149.4	45418	6949
ENSG00000158220.14	45419	9816
ENSG00000119720.18	45420	17393
ENSG00000277462.2	45421	4197
ENSG00000113649.11	45422	8714
ENSG00000172985.11	45423	5948
ENSG00000277463.1	45424	423
ENSG00000182872.16	45425	3537
ENSG00000130517.14	45426	7509
ENSG00000205629.12	45427	2604
ENSG00000162999.13	45428	5379
ENSG00000089123.16	45429	2897
ENSG00000242294.6	45430	2420
ENSG00000100364.18	45431	10019
ENSG00000142444.7	45432	1785
ENSG00000172954.14	45433	7517
ENSG00000105642.15	45434	3981
ENSG00000225823.1	45435	743
ENSG00000021645.19	45436	15533
ENSG00000163565.18	45437	5294
ENSG00000174485.16	45438	10623
ENSG00000126001.16	45439	16215
ENSG00000188827.11	45440	8599
ENSG00000225809.1	45441	992
ENSG00000266947.1	45442	2814
ENSG00000174469.23	45443	16377
ENSG00000142453.12	45444	4420
ENSG00000131374.14	45445	11269
ENSG00000003402.20	45446	22479
ENSG00000279968.3	45447	2993
ENSG00000163006.12	45448	5796
ENSG00000259395.1	45449	2428
ENSG00000266195.2	45450	276
ENSG00000142784.16	45451	5911
ENSG00000259402.1	45452	526
ENSG00000164877.19	45453	8811
ENSG00000227627.3	45454	3403
ENSG00000112739.17	45455	8429
ENSG00000162994.16	45456	6642
ENSG00000225850.3	45457	805
ENSG00000205593.12	45458	5887
ENSG00000272223.1	45459	509
ENSG00000165055.16	45460	6749
ENSG00000121067.19	45461	6506
ENSG00000174628.16	45462	4993
ENSG00000105662.16	45463	6964
ENSG00000217135.2	45464	300
ENSG00000129353.15	45465	4952
ENSG00000174667.4	45466	4986
ENSG00000182841.12	45467	5092
ENSG00000286585.1	45468	852
ENSG00000092098.17	45469	5056
ENSG00000275094.1	45470	484
ENSG00000128805.15	45471	6776
ENSG00000236131.1	45472	171
ENSG00000112685.14	45473	4990
ENSG00000217128.12	45474	7942
ENSG00000276807.1	45475	1664
ENSG00000274775.2	45476	19907
ENSG00000131127.14	45477	12944
ENSG00000105643.10	45478	4637
ENSG00000225842.1	45479	339
ENSG00000271474.1	45480	3329
ENSG00000102858.13	45481	10185
ENSG00000100354.21	45482	19998
ENSG00000230565.1	45483	905
ENSG00000259441.2	45484	878
ENSG00000272217.1	45485	594
ENSG00000116580.18	45486	11967
ENSG00000187953.10	45487	1361
ENSG00000158258.16	45488	14596
ENSG00000131389.17	45489	8254
ENSG00000227616.1	45490	329
ENSG00000147439.13	45491	5080
ENSG00000187806.9	45492	1391
ENSG00000249637.2	45493	985
ENSG00000133104.14	45494	6534
ENSG00000253320.7	45495	7435
ENSG00000214347.8	45496	705
ENSG00000135637.14	45497	5178
ENSG00000236021.2	45498	3350
ENSG00000236523.2	45499	733
ENSG00000238444.1	45500	100
ENSG00000274686.1	45501	268
ENSG00000113971.20	45502	9673
ENSG00000271204.1	45503	1998
ENSG00000285902.1	45504	1287
ENSG00000119638.13	45505	10760
ENSG00000285901.2	45506	3435
ENSG00000121964.14	45507	14162
ENSG00000244005.13	45508	6023
ENSG00000233902.1	45509	609
ENSG00000149115.14	45510	7149
ENSG00000267080.6	45511	3659
ENSG00000136536.15	45512	6288
ENSG00000159082.18	45513	8062
ENSG00000148408.13	45514	9904
ENSG00000259691.2	45515	283
ENSG00000259692.6	45516	7169
ENSG00000121892.15	45517	12204
ENSG00000102098.19	45518	4327
ENSG00000233869.1	45519	850
ENSG00000218014.1	45520	1186
ENSG00000214367.8	45521	10300
ENSG00000200795.1	45522	141
ENSG00000225931.3	45523	1297
ENSG00000285919.1	45524	3555
ENSG00000259708.1	45525	685
ENSG00000100603.14	45526	2432
ENSG00000183763.9	45527	3261
ENSG00000133624.13	45528	4012
ENSG00000279879.1	45529	3483
ENSG00000125944.21	45530	8704
ENSG00000280398.1	45531	700
ENSG00000187605.15	45532	12271
ENSG00000168495.13	45533	5583
ENSG00000228044.3	45534	2441
ENSG00000025800.14	45535	7457
ENSG00000236533.1	45536	399
ENSG00000197763.18	45537	3017
ENSG00000218198.3	45538	356
ENSG00000105948.13	45539	4999
ENSG00000224165.6	45540	5787
ENSG00000227527.2	45541	661
ENSG00000175265.17	45542	6750
ENSG00000200887.1	45543	105
ENSG00000214293.9	45544	5916
ENSG00000166887.16	45545	8345
ENSG00000114026.21	45546	8733
ENSG00000134748.13	45547	5617
ENSG00000114023.15	45548	3793
ENSG00000131480.9	45549	2677
ENSG00000125952.20	45550	6257
ENSG00000125945.15	45551	4786
ENSG00000286705.1	45552	1132
ENSG00000199787.1	45553	135
ENSG00000175198.17	45554	7288
ENSG00000214321.3	45555	457
ENSG00000087842.11	45556	2512
ENSG00000122008.15	45557	9105
ENSG00000175215.11	45558	5432
ENSG00000187609.16	45559	7575
ENSG00000122033.14	45560	1603
ENSG00000165704.15	45561	1612
ENSG00000135776.5	45562	4268
ENSG00000271231.1	45563	1300
ENSG00000272368.2	45564	1117
ENSG00000241067.2	45565	413
ENSG00000139428.12	45566	6018
ENSG00000168395.16	45567	10259
ENSG00000174989.13	45568	5209
ENSG00000172728.16	45569	5330
ENSG00000189030.10	45570	684
ENSG00000214560.4	45571	264
ENSG00000174992.8	45572	3116
ENSG00000252611.1	45573	109
ENSG00000225336.2	45574	573
ENSG00000229337.2	45575	1965
ENSG00000004139.14	45576	11105
ENSG00000175003.15	45577	2286
ENSG00000158019.21	45578	3392
ENSG00000288085.1	45579	1292
ENSG00000245322.7	45580	4865
ENSG00000112486.16	45581	4346
ENSG00000102908.22	45582	16401
ENSG00000214575.9	45583	8215
ENSG00000119682.17	45584	7297
ENSG00000092208.17	45585	2757
ENSG00000159063.13	45586	3441
ENSG00000217566.2	45587	520
ENSG00000113761.12	45588	6686
ENSG00000113763.12	45589	4317
ENSG00000274717.1	45590	1596
ENSG00000187792.5	45591	6940
ENSG00000128731.18	45592	20190
ENSG00000172748.14	45593	6008
ENSG00000189007.16	45594	7197
ENSG00000214642.1	45595	249
ENSG00000163625.16	45596	17168
ENSG00000230942.1	45597	263
ENSG00000088387.19	45598	14816
ENSG00000271329.1	45599	796
ENSG00000102921.8	45600	7810
ENSG00000158411.11	45601	4305
ENSG00000272333.7	45602	10461
ENSG00000121716.20	45603	5764
ENSG00000267072.2	45604	2630
ENSG00000167202.11	45605	9763
ENSG00000197323.12	45606	9604
ENSG00000271254.6	45607	4520
ENSG00000175066.16	45608	12143
ENSG00000113812.14	45609	4016
ENSG00000271265.1	45610	446
ENSG00000182613.2	45611	4777
ENSG00000285940.2	45612	6903
ENSG00000217835.3	45613	908
ENSG00000187699.10	45614	5997
ENSG00000113838.13	45615	3398
ENSG00000236510.1	45616	856
ENSG00000272354.1	45617	376
ENSG00000105821.15	45618	6706
ENSG00000240429.1	45619	2246
ENSG00000230583.7	45620	3265
ENSG00000206812.1	45621	107
ENSG00000175029.17	45622	11056
ENSG00000121741.16	45623	13618
ENSG00000259644.1	45624	1346
ENSG00000233851.1	45625	632
ENSG00000168411.14	45626	6456
ENSG00000116539.13	45627	13381
ENSG00000167196.14	45628	11821
ENSG00000285963.1	45629	1959
ENSG00000253305.2	45630	4601
ENSG00000229321.2	45631	5548
ENSG00000076554.15	45632	8197
ENSG00000199845.1	45633	119
ENSG00000271270.7	45634	7702
ENSG00000136527.18	45635	13084
ENSG00000238077.1	45636	888
ENSG00000254974.1	45637	472
ENSG00000259790.1	45638	1297
ENSG00000225807.2	45639	997
ENSG00000182890.5	45640	2485
ENSG00000274925.1	45641	3115
ENSG00000002016.18	45642	4503
ENSG00000015171.20	45643	5325
ENSG00000215386.13	45644	42926
ENSG00000158769.18	45645	5061
ENSG00000138092.11	45646	5518
ENSG00000288621.1	45647	2729
ENSG00000205885.7	45648	6094
ENSG00000206559.8	45649	4533
ENSG00000113231.14	45650	5594
ENSG00000244486.9	45651	3572
ENSG00000183458.14	45652	6919
ENSG00000163214.21	45653	7985
ENSG00000280039.1	45654	4301
ENSG00000143702.16	45655	10939
ENSG00000120253.14	45656	4420
ENSG00000136367.14	45657	10242
ENSG00000119912.17	45658	7624
ENSG00000183426.17	45659	7222
ENSG00000224015.1	45660	381
ENSG00000131171.13	45661	2145
ENSG00000142599.19	45662	14112
ENSG00000013810.20	45663	8186
ENSG00000272023.1	45664	395
ENSG00000271752.1	45665	408
ENSG00000288632.1	45666	2972
ENSG00000215908.10	45667	5606
ENSG00000223959.8	45668	9532
ENSG00000227827.3	45669	9932
ENSG00000215418.2	45670	1048
ENSG00000225488.3	45671	3086
ENSG00000236297.1	45672	924
ENSG00000126249.8	45673	1416
ENSG00000249898.8	45674	10790
ENSG00000188385.12	45675	14669
ENSG00000183239.5	45676	455
ENSG00000215305.10	45677	3364
ENSG00000227924.2	45678	1431
ENSG00000253143.3	45679	736
ENSG00000205861.13	45680	1370
ENSG00000147642.17	45681	7029
ENSG00000163162.9	45682	5326
ENSG00000147687.19	45683	4778
ENSG00000188352.12	45684	10036
ENSG00000167113.11	45685	4806
ENSG00000236325.1	45686	373
ENSG00000272056.1	45687	659
ENSG00000229519.2	45688	401
ENSG00000113141.18	45689	4037
ENSG00000266456.1	45690	2106
ENSG00000188343.13	45691	7423
ENSG00000163166.15	45692	4146
ENSG00000015568.13	45693	14185
ENSG00000136381.13	45694	10803
ENSG00000183196.10	45695	8620
ENSG00000240682.10	45696	3872
ENSG00000206562.12	45697	6975
ENSG00000188373.5	45698	825
ENSG00000136279.21	45699	12587
ENSG00000188668.4	45700	1029
ENSG00000147799.11	45701	4888
ENSG00000147789.15	45702	10296
ENSG00000168005.9	45703	2737
ENSG00000206573.9	45704	9533
ENSG00000126226.22	45705	6246
ENSG00000116698.21	45706	8317
ENSG00000286472.1	45707	1670
ENSG00000167037.18	45708	8607
ENSG00000173933.21	45709	6538
ENSG00000286350.1	45710	705
ENSG00000015676.18	45711	9893
ENSG00000167992.13	45712	4766
ENSG00000140538.16	45713	26750
ENSG00000215630.6	45714	584
ENSG00000143669.14	45715	19614
ENSG00000090686.16	45716	9497
ENSG00000271967.1	45717	543
ENSG00000143643.13	45718	4212
ENSG00000259005.1	45719	589
ENSG00000113319.13	45720	11032
ENSG00000000419.13	45721	1207
ENSG00000102452.18	45722	19444
ENSG00000105127.9	45723	4296
ENSG00000133393.13	45724	2392
ENSG00000224001.2	45725	555
ENSG00000090565.17	45726	6287
ENSG00000147996.16	45727	12708
ENSG00000249838.1	45728	285
ENSG00000163328.13	45729	7769
ENSG00000120054.12	45730	1879
ENSG00000120029.13	45731	4747
ENSG00000135749.19	45732	13827
ENSG00000090621.14	45733	6782
ENSG00000188599.17	45734	1437
ENSG00000215788.11	45735	4263
ENSG00000215790.7	45736	7713
ENSG00000090615.15	45737	10615
ENSG00000120049.20	45738	3397
ENSG00000233718.8	45739	5100
ENSG00000233717.1	45740	171
ENSG00000227896.2	45741	3058
ENSG00000225523.2	45742	409
ENSG00000206149.10	45743	8310
ENSG00000183307.4	45744	5071
ENSG00000271943.2	45745	2157
ENSG00000163374.19	45746	5001
ENSG00000266605.1	45747	668
ENSG00000100425.18	45748	5850
ENSG00000277072.5	45749	2955
ENSG00000113384.14	45750	2742
ENSG00000090530.10	45751	5573
